timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 07:00:43.764, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:44.767, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:45.770, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:46.773, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:47.776, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:48.779, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:49.782, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:50.785, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:51.792, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:52.794, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:53.797, 30.56 W, 0 %, 0 %, 686 MiB
