timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/08 17:15:50.428, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:50.531, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:50.634, 34.22 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:50.737, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:50.840, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:50.947, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:51.050, 44.70 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:51.153, 32.27 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:51.256, 44.71 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:51.359, 45.93 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:51.463, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:51.566, 40.07 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:51.669, 40.56 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:51.772, 31.05 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:51.876, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:51.979, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:52.082, 52.77 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:52.185, 45.68 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:52.290, 30.80 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:52.394, 53.22 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:52.497, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:52.600, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:52.703, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:52.806, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:52.911, 33.98 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.014, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.118, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:53.221, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.324, 31.29 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.427, 32.52 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:53.531, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:53.634, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:53.737, 31.05 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.840, 32.27 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:53.943, 31.54 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:54.046, 31.29 W, 5 %, 1 %, 684 MiB
